participant_id	ant_nc_mn_ac	ant_ii_std_rt	ant_mean_rtinc	ant_cc_mn_rt	ant_in_trials	ant_ii_std_ac	ant_ic_std_rt	ant_ic_trials	ant_sd_rtcon	ant_mean_accomierrcon	ant_conflict_rt_effect	ant_nn_trials	ant_cn_std_ac	ant_ni_std_ac	ant_sd_rtinc	ant_mean_accomierrinc	ant_in_std_ac	ant_in_std_rt	ant_cc_mn_ac	ant_ci_trials	ant_cn_std_rt	ant_conflict_acc_effect	ant_ci_std_rt	ant_ii_trials	ant_cn_mn_rt	ant_mean_rtcon	ant_nc_trials	ant_median_accinc	ant_ci_mn_ac	ant_median_accneu	ant_median_rtneu	ant_ni_std_rt	ant_in_mn_rt	ant_cc_trials	ant_mean_rtneu	ant_nc_std_rt	ant_nn_std_ac	ant_cn_trials	ant_ic_mn_rt	ant_median_acccon	ant_ic_mn_ac	ant_nn_mn_ac	ant_cc_std_rt	ant_median_rtcon	ant_ni_mn_ac	ant_mean_acccomerrinc	ant_median_rtinc	ant_in_mn_ac	ant_sd_rtneu	ant_ci_std_ac	ant_cc_std_ac	ant_ic_std_ac	ant_ci_mn_rt	ant_ni_trials	ant_cn_mn_ac	ant_nn_mn_rt	ant_nn_std_rt	ant_mean_acccomerrneu	ant_ii_mn_rt	ant_ni_mn_rt	ant_ii_mn_ac	ant_nc_std_ac	ant_nc_mn_rt	ant_mean_accomierrneu	ant_mean_acccomerrcon
sub-50064	1	163.5736328	689.29	562	14	0	121.0488477	18	106.7424072	n/a	51.41	15	0	0	116.6954498	n/a	0	199.6473264	1	20	114.4651442	0	89.8967097	3	660.4615385	637.88	18	1	1	1	650	94.8030121	712.1428571	4	651.35	91.1623023	0	13	680.3333333	1	1	1	97.1219165	636	1	0.875	688	1	140.3688893	0	0	0	698.05	9	1	582.2	71.3264127	1	742.6666667	701.8888889	1	0	616.2777778	n/a	0.9583333
sub-50066	1	105.1181154	532	534.7777778	14	0	59.5632917	14	88.9331469	n/a	68.04	8	0	0	88.657361	n/a	0	64.2155111	1	14	61.7647489	0	93.3739086	12	441.4	463.96	20	1	1	1	433.5	75.2682821	462.3571429	9	446.67	61.2036076	0	20	439.3571429	1	1	1	148.1365736	452	1	0.9583333	539.5	1	81.3731445	0	0	0	562.0714286	15	1	383.875	42.9033382	1	498	534.8	1	0	448.75	n/a	1
sub-50067	1	84.7447147	573.4	529.1176471	21	0	98.0588046	16	137.415635	n/a	38.32	4	0	0	107.7147019	n/a	0	114.2049119	1	13	71.9534725	0	161.017677	4	504.9285714	535.08	11	1	1	1	492.5	52.807204	537.4761905	17	512.28	80.782874	0	14	536.9375	1	1	1	129.1229464	496	1	0.9583333	586	1	133.8280478	0	0	0	561.2307692	23	1	510	155.8139917	0.9787234	605.5	590.3478261	1	0	520.5454545	n/a	1
sub-50069	1	183.4536402	658	583.3076923	15	0	96.3019557	15	126.779245	n/a	73.21	11	0	0	159.1680498	n/a	0	110.4058746	1	17	129.3145873	0	163.8997183	7	614.5625	584.79	17	1	1	1	582	130.7106059	626.2	13	609.81	155.1665377	0	16	554.0666667	1	1	1	120.0058225	551	1	0.875	638	1	111.5091173	0	0	0	690.3529412	16	1	586.4545455	96.3632333	1	707.2857143	671.0625	1	0	609.1764706	n/a	1
sub-50073	1	237.122589	888.29	732.4	18	0	76.2950927	18	113.4075666	n/a	181.44	6	0	0	198.6154156	n/a	0	161.0799846	1	15	155.4287364	0	148.6522628	10	674.25	706.85	18	1	1	1	668.5	183.6831583	767.0555556	5	721.58	84.6113954	0	20	691.6666667	1	1	1	109.9854536	686	1	1	866.5	1	170.9578564	0	0	0	796.7333333	20	1	726.1666667	202.6024844	1	975.3	894.35	1	0	661.1666667	n/a	0.9791667
sub-50075	1	n/a	802.17	690.4285714	7	n/a	340.6273624	4	266.6086387	n/a	73.43	6	0	0	331.319509	n/a	0	94.5576166	1	5	234.9767985	-1	99.3161618	1	662.6875	728.74	17	0	1	1	627.5	125.8648867	533.1428571	14	680.85	259.1778432	0	16	621.5	1	1	1	265.1300738	674	1	0.4130435	740	1	230.1324626	0	0	0	617.2	12	1	646.1666667	202.8096809	0.9787234	574	599.1666667	1	0	753.8235294	n/a	1
sub-50076	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-50077	1	197.4338949	625.62	584.1428571	14	0	105.0248648	18	154.5636947	n/a	53.64	8	0	0	173.1058996	n/a	0	114.1816559	1	16	140.727616	0	103.163927	7	575.5238095	571.98	19	1	1	1	509.5	113.0856976	526.7142857	7	554.6	155.7166417	0	21	563.1111111	1	1	1	166.426589	525	1	0.9361702	586.5	1	139.6668894	0	0	0	599.4375	17	1	593.5	201.2177215	1	722.1428571	626	1	0	542.6842105	n/a	1
sub-50080	1	94.0263388	566.98	476	10	0	67.8976591	20	68.9427633	n/a	86.02	8	0	0	90.2986745	n/a	0	89.8448663	1	14	61.2546208	0	100.1363905	7	443.1428571	480.96	14	1	1	1	460	80.3363502	498.1	9	478.6	53.3446703	0	21	464.25	1	1	1	73.6172534	482.5	1	0.9166667	566	1	109.7105941	0	0	0	551.2857143	16	1	487	88.1476035	0.9791667	625.5714286	564.9375	1	0	496.5	n/a	1
sub-50081	1	147.9125117	703.81	579.6875	15	0	87.3371417	20	121.4181696	n/a	66.41	11	0	0	136.2614284	n/a	0	67.586981	1	11	252.7310242	0	112.4849081	9	612.8333333	637.4	9	1	1	1	580.5	144.9719551	609	16	615.75	180.8410905	0	18	631.25	1	1	1	83.7621384	622.5	1	1	725	1	167.0960356	0	0	0	733.6363636	24	1	620.3636364	104.7217959	0.9791667	688.8888889	676.7916667	1	0	704.3333333	n/a	1
sub-50083	1	95.5106576	735.1	581.2222222	16	0	78.1309233	17	108.6310836	n/a	119.5	11	0	0	94.6294542	n/a	0	76.5026143	1	16	96.7991021	0	73.5317392	8	604.7647059	615.6	15	1	1	1	597	73.8945839	634.875	9	622.96	111.5013133	0	17	613.7647059	1	1	1	59.6757442	610	1	0.9583333	732	1	100.581492	0	0	0	725.125	15	1	602.0909091	109.8102496	1	711	752.5333333	1	0	597.6	n/a	1
sub-50085	1	124.1086889	768.73	657.1	16	0	95.8911761	17	102.2861981	n/a	145.44	9	0	0	143.4474831	n/a	0	66.3837016	1	14	90.4202885	0	93.9073661	6	663.6	623.29	13	1	1	1	623	192.906016	606.4375	10	624.5	90.3517343	0	15	653.6470588	1	1	1	132.6963535	599	1	1	742.5	1	79.2491358	0	0	0	768.8571429	19	1	604.8888889	92.0454296	1	757.1666667	799.7894737	1	0	576.4615385	n/a	1
sub-60001	1	115.1086443	766.35	696.5	17	0	94.2210839	23	83.52916	n/a	78.18	9	0	0	154.1816405	n/a	0	97.0979266	1	18	121.6256943	0	198.0086896	4	654.3333333	688.17	11	1	1	1	655	125.4705429	659.4117647	12	650.52	70.7980483	0	15	699.6086957	1	1	1	57.2069608	685.5	1	1	763.5	1	93.3212228	0	0	0	794.5	22	1	647.1111111	62.2343242	1	799	735	1	0	665.1818182	n/a	1
sub-60005	1	186.5986909	775.13	626	21	0	80.7063596	14	112.9308593	n/a	110.19	8	0	0	144.2376327	n/a	0	105.2333009	1	18	82.3205118	0	153.329156	8	640.3333333	664.94	18	1	1	1	638	127.5413684	649.047619	8	648.54	142.1512244	0	15	690.8571429	1	1	1	67.4515699	650	1	1	765	1	96.6452073	0	0	0	781.7777778	18	1	636.75	104.8669225	1	820.25	742.2777778	1	0	668.1666667	n/a	1
sub-60006	1	104.5318931	510.19	458	14	0	93.8478134	14	132.0112406	n/a	4.59	7	0	0	169.8181325	n/a	0	86.8363688	1	17	114.9997213	0	165.3924255	4	513.4615385	505.6	14	1	1	1	471	91.781757	539.6428571	3	492.75	172.8895506	0	13	523.7857143	1	1	1	86.0697392	487	1	0.8125	500	1	133.4849581	0	0	0	507.8235294	11	1	604.4285714	160.0248493	0.8125	430.75	576.9090909	1	0	518.2142857	n/a	0.9166667
sub-60008	1	107.187177	700.56	595.5714286	17	0	88.6143329	13	102.9977535	n/a	107.68	10	0	0	164.5557406	n/a	0	125.2357189	1	19	80.6450982	0	138.2880501	11	576.6428571	592.88	18	1	1	1	579.5	242.9074272	603.8823529	7	581.02	110.6111366	0	14	602	1	1	1	92.2909478	588	1	0.9166667	669.5	1	98.8231796	0	0	0	698.1578947	11	1	548.2	66.2332578	1	715.9090909	755.7272727	1	0	564.3333333	n/a	1
sub-60010	1	52.6333228	568.15	541	15	0	66.6722792	18	83.710682	n/a	90.88	11	0	0	95.3894569	n/a	0	86.3190648	1	15	58.314787	0	89.9694128	6	478.4444444	477.27	18	1	1	1	469.5	87.9165751	488.5333333	6	479.73	49.5669152	0	18	505.3888889	1	1	1	152.261617	450	1	0.9583333	569.5	1	76.1238463	0	0	0	599.2666667	14	1	473.6363636	92.853942	0.9583333	521.3333333	549.3571429	1	0	431.9444444	n/a	1
sub-60011	1	79.7279402	687.48	612.1428571	17	0	98.8372399	16	109.0322924	n/a	60.94	5	0	0	134.914944	n/a	0	200.1202947	1	14	94.0207659	0	164.1973484	10	586.8235294	626.54	14	1	1	1	592	86.8014067	647.4117647	14	628.38	88.5800377	0	17	647	1	1	1	121.3943714	612	1	0.9791667	646	1	158.7577607	0	0	0	685	20	1	694.6	170.5939624	1	637.1	689.8	1	0	592.5	n/a	1
sub-60012	1	54.032618	662.85	660.8333333	17	0	179.1587178	14	161.9286888	n/a	-3.72	7	0	0	80.9812139	n/a	0	92.416775	1	18	95.6834582	0	107.7345443	15	673.3571429	666.57	19	1	1	1	640	64.8351954	614.1176471	6	643.08	121.245944	0	14	703	1	1	1	59.6771872	637	1	1	647.5	1	95.1403964	0	0	0	678.4444444	13	1	642	90.9487035	1	643.6666667	653.5384615	1	0	656.3684211	n/a	1
sub-60014	1	51.099343	600.88	496.4444444	23	0	93.4336906	11	107.3937356	n/a	72.65	7	0	0	158.1811008	n/a	0	97.3278149	1	19	124.3228203	0	230.8460919	7	599.8181818	528.23	18	1	1	1	548.5	88.2873858	536.3913043	9	556.56	102.4240353	0	11	548.3636364	1	1	1	90.3840571	516.5	1	0.9791667	571.5	1	106.9873538	0	0	0	647.1578947	16	1	529.2857143	79.1490457	0.9791667	588.1428571	571.5625	1	0	514.2777778	n/a	0.9166667
sub-60015	1	61.7694639	544.92	442.5	18	0	86.2615721	18	68.073773	n/a	72.48	11	0	0	56.4510081	n/a	0	82.7144075	1	19	52.1344977	0	57.3309873	6	459.6842105	472.44	20	1	1	1	464	53.8951187	487.5555556	6	475.94	60.891275	0	19	487	1	1	1	36.2146379	449.5	1	1	548	1	65.7106508	0	0	0	561.2105263	17	1	485	54.1811775	1	503.3333333	542.9411765	1	0	466.8	n/a	1
sub-60016	1	84.8392598	724.9	666.25	17	0	107.1850834	20	128.2200136	n/a	80.5	8	0	0	125.8347852	n/a	0	102.7485509	1	18	158.6166505	0	120.8126757	5	655.7777778	644.4	17	1	1	1	640	151.7185862	625.4705882	4	656.9	160.2960267	0	18	631.3	1	1	1	119.9010008	631	1	1	711	1	125.5207433	0	0	0	702.0555556	17	1	739.375	73.0458515	0.9791667	752.8	752.1764706	1	0	678.7647059	n/a	1
sub-60017	1	71.9512484	731.79	701.1	19	0	84.7455534	17	111.8364097	n/a	59.77	10	0	0	116.2907139	n/a	0	71.6461007	1	21	103.5809658	0	111.2252541	8	663.6428571	672.02	18	1	1	1	648.5	151.6502869	638.0526316	10	654.06	86.6879499	0	14	669.0588235	1	1	1	125.8450988	659	1	1	725	1	91.4024084	0	0	0	719.5714286	15	1	671	124.6301194	1	738.875	737.3333333	1	0	636.7222222	n/a	1
sub-60020	1	42.7001171	556.17	496.5454545	19	0	44.7162482	15	75.0305848	n/a	96.5	7	0	0	59.9632275	n/a	0	52.1364606	1	19	36.9499216	0	64.5149242	5	460.7142857	459.67	17	1	1	1	444.5	61.3454359	443.8947368	11	454.1	75.0873511	0	14	446.6	1	1	1	106.1803783	443	1	0.9583333	544.5	1	50.2331753	0	0	0	566.2105263	16	1	458.2857143	35.2453982	0.9791667	546.4	546.9375	1	0	447.1176471	n/a	1
sub-60021	1	116.1510772	952.44	857.9	18	0	154.2401652	15	149.092561	n/a	137.88	10	0	0	177.7170721	n/a	0	157.3015089	1	19	115.9185675	0	186.1594456	11	731.6	814.56	20	1	1	1	751	181.5787451	787	10	784.77	113.7737714	0	15	834.8	1	1	1	195.2795432	773	1	1	906	1	157.0274728	0	0	0	945.6842105	14	1	826.1	210.0393878	1	887.4545455	954.9285714	1	0	763.05	n/a	1
sub-60022	1	68.0139803	738.13	678	11	0	94.8882013	23	92.9026577	n/a	51.03	13	0	0	69.1952603	n/a	0	53.496304	1	18	85.6956057	0	73.4718834	12	662.5	687.1	15	1	1	1	641	64.6327768	660.3636364	5	653.69	106.2574143	0	20	690.0434783	1	1	1	37.702785	681	1	1	741.5	1	66.9639968	0	0	0	739	16	1	633.6923077	44.4885465	1	734.4166667	734.9375	1	0	678.2666667	n/a	1
sub-60028	1	71.928536	612.33	470.875	16	0	74.6576008	17	68.930736	n/a	110.81	9	0	0	115.044179	n/a	0	63.3035017	1	16	100.2881469	0	102.7137608	8	509.7777778	501.52	18	1	1	1	504.5	133.8944382	508.5	8	517.9	68.5103876	0	18	527.5882353	1	1	1	52.0423934	501	1	0.9583333	614	1	90.7967662	0	0	0	587.875	17	1	509.2222222	50.2538003	1	612.5	654.7058824	1	0	502.5555556	n/a	0.9791667
sub-60030	1	85.9141321	591.69	504	12	0	86.1553829	25	96.4572352	n/a	100.15	9	0	0	122.7275405	n/a	0	81.6126754	1	13	108.759039	0	208.4363028	7	482.8571429	491.54	9	1	1	1	477.5	75.0182586	506.0833333	12	490.27	110.9670872	0	21	480.2	1	1	1	110.7281684	476	1	1	575.5	1	93.2698532	0	0	0	606.7692308	24	1	492.6666667	105.3541646	1	589.2857143	581.5	1	0	507.7777778	n/a	1
sub-60033	1	151.303558	767.13	623.6923077	13	0	55.9852265	17	79.1386139	n/a	126.5	11	0	0	104.0050377	n/a	0	82.9904999	1	15	59.3759761	0	81.1877894	10	671.2777778	640.63	15	1	1	1	645.5	81.1473087	639.3846154	13	651.19	108.5099074	0	18	627.2941176	1	1	1	70.6769465	644.5	1	1	749.5	1	67.0863706	0	0	0	779.8	15	1	639.4545455	61.659328	1	773.9	746.8	1	0	662.4	n/a	1
sub-60036	1	142.3657262	731.6	632.8888889	19	0	43.2465798	15	85.278008	n/a	141.31	3	0	0	149.988757	n/a	0	80.798247	1	11	137.4485762	0	192.3935833	7	654	590.29	16	1	1	1	629.5	149.6368938	577.3684211	9	639.42	99.4530878	0	19	561.8666667	1	1	1	96.7747958	568.5	1	0.9375	714	1	131.5931566	0	0	0	737.9090909	21	1	662.3333333	65.5159014	1	744	720	1	0	579.875	n/a	1
sub-60037	1	59.9074683	642.81	516.7777778	17	0	63.997759	20	81.7874342	n/a	88.89	9	0	0	72.6137131	n/a	0	55.08396	1	20	63.4643253	0	68.9236038	7	559.2941176	553.92	17	1	1	1	555.5	80.6320619	554.3529412	9	553.88	105.7180977	0	17	554.35	1	1	1	62.6653369	541.5	1	1	638.5	1	66.1431796	0	0	0	650.4	17	1	521	73.5679958	1	591.2857143	649.8235294	1	0	578.2352941	n/a	1
sub-60038	1	73.8694553	545.44	551.2857143	10	0	51.374257	21	63.4047808	n/a	40.88	11	0	0	71.2027092	n/a	0	43.2975493	1	17	50.3634161	0	55.1379287	8	469.1578947	504.56	15	1	1	1	458	82.4904035	451.3	7	468.56	58.474903	0	19	491.2857143	1	1	1	40.4174644	503	1	0.9375	551.5	1	48.6764858	0	0	0	559.2352941	13	1	463.9090909	45.8660104	0.9791667	537.125	558	1	0	478.8	n/a	1
sub-60042	1	37.2290209	622.58	537.25	22	0	131.6968923	14	112.1050811	n/a	61.52	8	0	0	95.2941322	n/a	0	71.2152399	1	21	54.2820915	0	95.3511805	5	567	561.06	18	1	1	1	560	94.8096995	547.9090909	8	551.92	79.6498259	0	12	593.9285714	1	1	1	50.3891995	550	1	0.9583333	614	1	63.6746495	0	0	0	643.6190476	14	1	568.75	64.5285098	1	597	614.5714286	1	0	540.7222222	n/a	0.9791667
sub-60043	1	184.1637858	876.48	718.75	21	0	166.9940119	16	172.9921082	n/a	102.81	5	0	0	275.048155	n/a	0	206.0272982	1	16	177.2948462	0	265.3583426	5	738.5625	773.67	18	1	1	1	718.5	194.0416848	790.6190476	8	781.21	201.4617903	0	16	795.25	1	1	1	174.2041085	743	1	1	803.5	1	208.3064394	0	0	0	926.875	19	1	828	331.6149876	1	932.4	833.2105263	1	0	787.8333333	n/a	1
sub-60045	1	257.6280542	741.79	569.0833333	17	0	135.40183	10	116.3978184	n/a	148.41	6	0	0	248.008404	n/a	0	112.6709159	1	16	52.8318918	0	282.4587802	8	545.8571429	593.38	20	1	1	1	578.5	176.7191532	630.1176471	12	594.23	94.5481776	0	14	675.1	1	1	1	83.2198166	575	1	0.8125	674	1	119.8902405	0	0	0	817.1875	12	1	544.8333333	100.6407803	0.9791667	711.75	705.25	1	0	568.1	n/a	1
sub-60046	1	111.8323575	687.46	664.3333333	19	0	82.9911068	15	99.5013966	n/a	54.52	7	0	0	100.0384944	n/a	0	77.0556873	1	16	98.5262813	0	93.0200695	7	627.6111111	632.94	20	1	1	1	628.5	89.3220791	610.6315789	9	629.31	92.2816627	0	18	627.6666667	1	1	1	150.5988048	625.5	1	1	686.5	1	85.8202367	0	0	0	711.75	17	1	645.5714286	72.3368443	1	650.1428571	662.0588235	1	0	629.3	n/a	1
sub-60048	1	88.7100145	469.44	487.5714286	8	0	149.9856559	12	106.225164	n/a	7.15	9	0	0	100.217191	n/a	0	52.6794552	1	11	249.7752101	0	64.582998	6	534.1	462.29	12	1	1	1	445.5	85.9525409	438.375	7	487.6	38.6577837	0	10	504.6666667	1	1	1	136.2251288	430.5	1	0.6666667	459.5	1	211.447568	0	0	0	506.1818182	8	1	571.6666667	386.3068728	0.9583333	530.6666667	478.875	1	0	412.6666667	n/a	0.9791667
sub-60049	1	66.1550368	572.31	533.2857143	12	0	54.5195594	18	79.1546398	n/a	73.21	11	0	0	100.4344088	n/a	0	74.6306055	1	19	103.9380118	0	72.8612396	10	536.8823529	499.1	16	1	1	1	496	85.6261695	475.5	7	494.81	82.2078413	0	17	492.1666667	1	1	1	119.0961996	500	1	0.9166667	561.5	1	88.5006686	0	0	0	584.2631579	12	1	490	64.3257336	0.9583333	536.4	627.25	1	0	480.4375	n/a	1
sub-60051	1	44.4207159	625.81	614.5454545	15	0	67.1821249	18	99.0411455	n/a	40.33	11	0	0	131.590541	n/a	0	94.184065	1	19	60.977284	0	195.4687274	6	542.6875	585.48	15	1	1	1	532	62.9230823	562.7333333	11	553.02	91.1355349	0	16	549.4444444	1	1	1	103.0876944	567	1	0.9791667	601.5	1	78.6829051	0	0	0	630.3684211	15	1	545.2727273	63.7716095	1	622	624.2	1	0	577.4	n/a	1
sub-60052	1	142.0225711	739.79	655.1333333	17	0	79.8997028	16	99.356297	n/a	81.62	8	0	0	143.2603579	n/a	0	95.3275699	1	15	88.3908134	0	154.0512283	8	636.5384615	658.17	13	1	1	1	624	150.04789	632.7058824	15	640.94	114.4708562	0	13	679.3125	1	1	1	92.8192304	646	1	0.9375	731.5	1	130.4673117	0	0	0	750.7333333	18	1	604.25	81.1537342	0.9791667	755.125	720.3888889	1	0	640.9230769	n/a	1
sub-60053	1	74.1087039	548.35	505.6666667	20	0	60.8989641	17	61.4884525	n/a	40.6	5	0	0	75.9037715	n/a	0	50.0518415	1	22	60.8256832	0	82.8486337	10	483.0714286	507.75	20	1	1	1	488.5	73.6234305	507.85	9	490.58	62.9050036	0	14	487.9411765	1	1	1	56.945149	493	1	1	533	1	52.0817007	0	0	0	548.9090909	15	1	476.4	37.567273	1	547.9	545.5333333	1	0	519.25	n/a	0.9791667
sub-60055	1	76.471418	688.73	770	15	0	108.8949813	19	103.6391016	n/a	54.58	8	0	0	84.3676704	n/a	0	113.8038413	1	17	114.6533295	0	61.2270966	10	626.0526316	634.15	18	1	1	1	620.5	95.4649997	692.8	2	642.5	102.2237869	0	19	609.6842105	1	1	1	18.3847763	613	1	0.9791667	696	1	109.8627771	0	0	0	693.5882353	17	1	587	61.9239165	1	686.9	703.7647059	1	0	635.9444444	n/a	1
sub-60056	1	134.5099129	854.42	765	21	0	173.1184015	15	165.9225605	n/a	60.96	9	0	0	191.1644979	n/a	0	228.8098712	1	20	115.7354125	0	152.2121442	4	725.6	793.46	19	1	1	1	707.5	184.175901	766.5714286	11	748.33	151.9715655	0	15	799.5333333	1	1	1	195.950504	735.5	1	1	828	1	176.5182569	0	0	0	847.7	16	1	730.5555556	148.9958985	1	795.25	842.3125	1	0	807.3684211	n/a	1
sub-60057	1	55	630.9	492.4285714	18	0	53.5989327	17	70.2392536	n/a	88.92	8	0	0	116.4810713	n/a	0	71.5469817	1	18	95.7066833	0	119.5586109	3	559.4615385	541.98	16	1	1	1	552.5	120.0777016	570.5	7	561.58	78.1459905	0	13	541.7058824	1	1	1	64.6577068	536.5	1	0.8958333	629	1	77.0702452	0	0	0	646.4444444	17	1	508.125	47.1424513	0.9791667	648	658.8235294	1	0	546.5625	n/a	0.9791667
sub-60060	1	161.4782899	671.88	573.5	22	0	107.5923524	15	81.8051547	n/a	80.59	4	0	0	93.8839539	n/a	0	166.6683463	1	16	201.9995992	0	93.9478579	7	623.5333333	591.29	17	1	1	1	574.5	54.3589193	607.6363636	8	601.75	63.4093842	0	15	626.6	1	1	1	61.1017886	574.5	1	1	655.5	1	160.1042878	0	0	0	661.25	20	1	555.5	25.7228822	1	747.7142857	653.95	1	0	565	n/a	1
sub-60062	1	44.0983749	804.04	656.3333333	15	0	158.9425473	21	158.5728405	n/a	108.16	12	0	0	215.0337884	n/a	0	152.249263	1	20	125.8970459	0	262.6523167	4	654.7647059	695.88	16	1	1	1	584.5	185.1838514	651.4666667	6	630.3	175.279396	0	17	717.3333333	1	1	1	186.29618	680	1	1	747.5	1	153.358894	0	0	0	806.85	17	1	576.1666667	84.2364997	1	650	865.0588235	1	0	688.75	n/a	1
sub-60065	1	40.0849099	776.75	669.2222222	17	0	94.0580495	16	114.920322	n/a	114.23	9	0	0	176.8620691	n/a	0	80.5550597	1	18	82.6963301	0	162.8621956	6	582.7222222	662.52	19	1	1	1	588	236.0292973	600.6470588	9	618.38	141.5478965	0	18	685.625	1	1	1	107.8642408	658	1	0.9791667	751.5	1	163.1920452	0	0	0	734.2777778	16	1	620.8888889	82.1255813	1	771	826.6875	1	0	633.8421053	n/a	1
sub-60066	1	42.5975771	594.94	500.7272727	18	0	35.5787858	16	40.1099497	n/a	103.42	6	0	0	70.1082465	n/a	0	59.7171164	1	16	34.1398472	0	64.6234929	8	481.9375	491.52	16	1	1	1	492	64.1565755	509.6111111	11	500.08	46.5184103	0	16	487.375	1	1	1	42.9490184	484	1	0.9791667	591	1	49.7383936	0	0	0	623.0625	17	1	518.5	40.746779	1	606.375	578.7647059	1	0	496.6875	n/a	1
sub-60068	1	68.2632605	810.47	667.3333333	16	0	150.0393282	16	150.7500382	n/a	57.99	6	0	0	185.290552	n/a	0	85.8250158	1	10	195.2722763	0	140.1968457	11	772.5238095	752.48	15	1	1	1	724.5	158.8210766	721.25	9	741.5	124.5325354	0	21	816.25	1	1	1	135.5064574	727.5	1	1	793	1	147.7564125	0	0	0	886.6	23	1	701.6666667	138.320883	1	734.5454545	832.0434783	1	0	728.2666667	n/a	0.9583333
sub-60070	1	98.5399665	566.88	559.25	16	0	114.0263128	18	107.710136	n/a	32.75	6	0	0	77.3152224	n/a	0	81.2908103	1	18	110.5192688	0	96.9468556	8	522.7894737	534.13	17	1	1	1	516	41.6317187	520.0625	8	525.75	93.4718816	0	19	563.6666667	1	1	1	134.8944031	531.5	1	0.9791667	568.5	1	93.0610644	0	0	0	570.8888889	16	1	523.6666667	118.0892318	1	544.875	581	1	0	491.3529412	n/a	0.9791667
sub-60072	1	132.6339257	645.13	569.6363636	10	0	79.4275475	18	70.9119797	n/a	93.92	11	0	0	113.3453816	n/a	0	67.8137974	1	13	114.8829559	0	115.3613609	14	577.2631579	551.21	15	1	1	1	550.5	98.460918	549.6	11	568.67	62.021732	0	19	554.1666667	1	1	1	72.5703421	542	1	1	619	1	102.9317752	0	0	0	622.9230769	15	1	569.1818182	84.0081165	1	661.7142857	634.1333333	1	0	530.1333333	n/a	1
sub-60073	1	46.9107562	619.42	520.8461538	18	0	46.2527477	16	71.0418635	n/a	91.19	10	0	0	76.0108708	n/a	0	67.141763	1	19	61.4226635	0	73.8319967	7	527.0769231	528.23	17	1	1	1	526.5	71.9869697	517.6111111	13	524.4	89.2207688	0	13	546.625	1	1	1	73.9727947	527	1	0.9791667	610.5	1	69.6449169	0	0	0	621.9473684	15	1	493.9	67.3786151	1	596.4285714	634.1333333	1	0	515.2941176	n/a	1
sub-60074	1	129.1863963	847.48	915.7142857	20	0	152.3862053	18	133.5068712	n/a	4.63	8	0	0	105.1740178	n/a	0	91.7206285	1	24	138.139124	0	112.1192106	8	730.4285714	842.85	21	1	1	1	791	80.1899188	797.4	7	794.6	127.8888654	0	14	856.5555556	1	1	1	54.0638952	871.5	1	1	837.5	1	142.9339588	0	0	0	826.25	14	1	871.625	111.0417393	1	881.375	869.5	1	0	814.5238095	n/a	1
sub-60076	1	63.8811396	667.21	557.6	21	0	75.7840957	16	104.5167196	n/a	98.71	7	0	0	172.7195437	n/a	0	88.7225477	1	22	90.4588122	0	137.913895	5	530.2142857	568.5	18	1	1	1	530.5	217.7800988	553.0952381	5	540.33	136.2208415	0	14	574.8125	1	1	1	97.9913261	556	1	0.9375	659	1	97.694995	0	0	0	686.6363636	15	1	487	63.7468953	1	581.4	718.2	1	0	566	n/a	1
sub-60077	1	62.4286259	589.54	567.125	12	0	122.9403921	25	118.1549575	n/a	23.08	9	0	0	95.4443044	n/a	0	78.22733	1	15	83.2655248	0	76.7204573	3	566.3809524	566.46	10	1	1	1	551	97.8334237	564.6666667	8	562.13	132.0135094	0	21	555.56	1	1	1	50.6315472	546.5	1	0.9166667	589.5	1	84.8552271	0	0	0	556.2	22	1	524.1111111	78.2854464	1	593.6666667	614.9545455	1	0	549.7	n/a	1
sub-60078	1	161.1381395	822.89	805	17	0	209.2867439	17	298.2749807	n/a	-16.39	5	0	0	296.0346413	n/a	0	130.7874904	1	16	212.7736781	0	234.7718662	6	703.9333333	839.28	15	1	1	1	715	183.9784195	796.6470588	6	773.02	298.5791273	0	15	815.7647059	1	1	1	180.6565803	790.5	1	0.9777778	713.5	1	230.3476405	0	0	0	857.6875	17	1	700.6	139.1610578	1	764.5	806.0588235	1	0	937.7333333	n/a	0.9782609
sub-60079	1	48.9699454	666.33	529.4	15	0	76.3089441	14	126.1323868	n/a	115.93	9	0	0	93.1921678	n/a	0	113.9357379	1	13	105.8589864	0	111.3879223	10	613	550.4	15	1	1	1	607.5	74.3788988	605.2666667	10	604.23	89.2985895	0	17	558.1428571	1	1	1	109.1565644	541.5	1	1	650.5	1	109.4054026	0	0	0	693.5384615	17	1	552.6666667	107.8714513	0.9791667	651.5	622.2941176	1	0	544.6666667	n/a	0.9787234
