participant_id	sst_bk1_pctinhib_ladder2	sst_bk2_pctinhib_ladder2	sst_ses_ssd50	sst_ses_stdev_rt	sst_bk2_direction_errors	sst_ses_ladder2mean	sst_ses_mean_rt	sst_bk2_stdev_rt	sst_bk1_ssrt	sst_bk2_ssrt	sst_ses_ladder1mean	sst_bk1_ssd50	sst_ses_pctinhib_ladder2	sst_bk2_ssrt_quant	sst_ses_median_rt	sst_bk1_median_rt	sst_bk1_pctinhib_ladder1	sst_bk1_direction_errors	sst_ses_percent_inhib	sst_bk2_ladder2mean	sst_bk2_percent_go_response	sst_bk1_quant_rt	sst_ses_percent_go_response	sst_ses_ssrt_quant	sst_bk1_ssrt_quant	sst_bk2_median_rt	sst_bk1_stdev_rt	sst_bk1_ladder2mean	sst_ses_ssrt	sst_bk2_quantilevalue	sst_bk2_percent_inhib	sst_ses_pctinhib_ladder1	sst_bk2_quant_rt	sst_ses_quant_rt	sst_ses_quantilevalue	sst_bk2_ladder1mean	sst_ses_direction_errors	sst_bk2_mean_rt	sst_bk2_pctinhib_ladder1	sst_bk1_percent_go_response	sst_bk1_endtrial	sst_bk1_mean_rt	sst_bk2_ssd50	sst_bk1_percent_inhib	sst_bk1_ladder1mean	sst_bk2_endtrial	sst_bk1_quantilevalue
sub-60038	0.4375	0.4375	207.8125	125.7071218	1	225	483.5947368	113.3438564	254.875	233.5	190.625	228.125	0.4375	244.34375	452	483	0.4375	1	0.453125	181.25	1	497	0.9947917	256.609375	268.875	421	138.0703871	268.75	244.1875	0.53125	0.46875	0.46875	431.84375	464.421875	0.546875	193.75	1	453	0.5	0.9895833	128	514.1894737	187.5	0.4375	187.5	128	0.5625
sub-60042	0.5625	0.5	242.1875	77.3352104	0	250	485.625	80.8052884	216.625	256.5	234.375	246.875	0.53125	256.5	478.75	463.5	0.4375	0	0.5	250	1	463.5	1	236.5625	216.625	494	73.8651324	250	236.5625	0.5	0.5	0.46875	494	478.75	0.5	225	0	500.4895833	0.5	1	128	470.7604167	237.5	0.5	243.75	128	0.5
sub-60043	0.75	0.375	371.875	150.1414978	2	406.25	594.1779699	138.9897041	197	183.25	337.5	362.5	0.5625	214.5	562	559.5	0.625	0	0.546875	437.5	0.9791667	506	0.9895833	179	143.5	564.5	161.2932915	375	190.125	0.59375	0.40625	0.53125	595.75	550.875	0.453125	325	1	586.5851064	0.4375	1	128	601.7708333	381.25	0.6875	350	128	0.3125
sub-60045	0.625	0.375	246.875	105.2696306	3	221.875	471.6527521	100.4714799	248.625	211.625	271.875	246.875	0.5	231.75	477	495.5	0.5	2	0.484375	243.75	0.9583333	481.625	0.96875	233.25	234.75	458.5	110.0677814	200	230.125	0.59375	0.40625	0.46875	478.625	480.125	0.515625	250	2.5	457.8586957	0.4375	0.9791667	128	485.4468085	246.875	0.5625	293.75	128	0.4375
sub-60046	0.5	0.5	379.6875	86.5839309	0	378.125	587.5104167	86.6927114	213	194.625	381.25	387.5	0.5	197.125	583.5	600.5	0.5625	0	0.5	356.25	1	591.5	1	200.5625	204	566.5	86.4751504	400	203.8125	0.53125	0.46875	0.5	569	580.25	0.5	387.5	0	575.7395833	0.4375	1	128	599.28125	371.875	0.53125	375	128	0.46875
sub-60048	0.625	0.25	426.5625	145.5050098	2	440.625	632.723919	123.959125	288.5	77.875	412.5	512.5	0.4375	169.6875	609.75	801	0.6875	0	0.46875	356.25	0.9791667	735.6875	0.9739583	196.4375	223.1875	418.5	167.0508946	525	183.1875	0.71875	0.28125	0.5	510.3125	623	0.53125	325	1	450.3510638	0.3125	0.96875	128	815.0967742	340.625	0.65625	500	128	0.34375
sub-60049	0.5625	0.6875	259.375	111.9369761	0	278.125	546.7447917	121.9070932	306.375	243.375	240.625	203.125	0.625	227.375	534.25	509.5	0.5625	0	0.578125	368.75	1	494	1	259.125	290.875	559	101.9668591	187.5	274.875	0.40625	0.59375	0.53125	543	518.5	0.421875	262.5	0	580.1979167	0.5	1	128	513.2916667	315.625	0.5625	218.75	128	0.4375
sub-60051	0.625	0.4375	437.5	100.8660274	1	475	696.2817434	109.1232052	299.125	227.375	400	459.375	0.53125	242.1875	700.75	758.5	0.625	0	0.515625	468.75	0.9895833	728	0.9947917	255.40625	268.625	643	92.6088495	481.25	263.25	0.59375	0.40625	0.5	657.8125	692.90625	0.484375	362.5	0.5	644.0947368	0.375	1	128	748.46875	415.625	0.625	437.5	128	0.375
sub-60052	0.375	0.4375	245.3125	202.3809333	4	228.125	658.9621212	206.4915508	267.75	488.125	262.5	356.25	0.40625	500.625	623.25	624	0.5	2	0.4375	106.25	0.75	646	0.8333333	395.1875	289.75	622.5	198.2703157	350	377.9375	0.5625	0.4375	0.46875	635	640.5	0.5625	162.5	3	654.8333333	0.4375	0.9166667	128	663.0909091	134.375	0.4375	362.5	128	0.5625
sub-60053	0.5	0.5	390.625	149.436974	0	315.625	598.8297872	161.5611499	196.625	192.625	465.625	446.875	0.5	232.375	585.25	643.5	0.6875	1	0.515625	237.5	0.9791667	606.375	0.9791667	195.9375	159.5	527	137.312798	393.75	194.625	0.5625	0.4375	0.53125	566.75	586.5625	0.484375	431.25	0.5	558.0744681	0.375	0.9791667	128	639.5851064	334.375	0.59375	500	128	0.40625
sub-60055	0.4375	0.4375	354.6875	147.6179541	1	331.25	623.2082867	138.774009	280.875	216.75	378.125	353.125	0.4375	231.5	603.5	634	0.5625	0	0.46875	312.5	0.9791667	634	0.984375	256.1875	280.875	573	156.4618991	350	248.8125	0.5625	0.4375	0.5	587.75	610.875	0.53125	400	0.5	602.5744681	0.4375	0.9895833	128	643.8421053	356.25	0.5	356.25	128	0.5
sub-60056	0.5	0.625	501.5625	178.3294504	0	531.25	757.7739082	167.9511523	293	213.375	471.875	400	0.5625	179.875	754.75	693	0.5625	0	0.578125	600	0.9791667	690.0625	0.984375	234.96875	290.0625	816.5	188.7077485	462.5	253.1875	0.375	0.625	0.59375	783	736.53125	0.421875	606.25	0	839.0425532	0.625	0.9895833	128	676.5052632	603.125	0.53125	337.5	128	0.46875
sub-60057	0.4375	0.5625	317.1875	105.298005	0	318.75	515.6577303	118.711987	180.5	204.125	315.625	287.5	0.5	177.625	509.5	468	0.375	1	0.484375	356.25	1	487.8125	0.9947917	188.96875	200.3125	551	91.884023	281.25	192.3125	0.4375	0.5625	0.46875	524.5	506.15625	0.515625	337.5	0.5	560.03125	0.5625	0.9895833	128	471.2842105	346.875	0.40625	293.75	128	0.59375
sub-60060	0.6875	0.5625	387.5	102.9474116	0	365.625	617.6354167	110.1429927	239.5	216	409.375	337.5	0.625	196	615.25	577	0.6875	0	0.65625	406.25	1	521	1	189.75	183.5	653.5	95.7518305	325	227.75	0.375	0.625	0.6875	633.5	577.25	0.34375	468.75	0	668.0729167	0.6875	1	128	567.1979167	437.5	0.6875	350	128	0.3125
sub-60062	0.5	0.5	314.0625	152.0579438	1	296.875	589.7578453	158.9601153	225.75	237.625	331.25	343.75	0.5	237.625	545.75	569.5	0.5625	0	0.515625	243.75	0.8645833	563.25	0.8802083	228.5625	219.5	522	145.1557723	350	231.6875	0.5	0.5	0.53125	522	542.625	0.484375	325	0.5	578.7831325	0.5	0.8958333	128	600.7325581	284.375	0.53125	337.5	128	0.46875
sub-60065	0.5625	0.5625	209.375	70.6109636	0	187.5	486	67.084599	279.375	274.375	231.25	190.625	0.5625	267.375	486.25	470	0.4375	0	0.53125	212.5	1	470	1	273.375	279.375	502.5	74.1373281	162.5	276.875	0.4375	0.5625	0.5	495.5	482.75	0.46875	243.75	0	505.3125	0.5625	1	128	466.6875	228.125	0.5	218.75	128	0.5
sub-60066	0.6875	0.875	578.90625	130.7266544	0	618.75	1012	148.4941017	281.625	599.0625	539.0625	521.875	0.78125	519.0625	1019.25	803.5	0.625	0	0.75	687.5	1	770.5	1	383.84375	248.625	1235	112.959207	550	440.34375	0.15625	0.84375	0.71875	1155	962.75	0.25	584.375	0	1205.4166667	0.8125	1	128	818.5833333	635.9375	0.65625	493.75	128	0.34375
sub-60068	0.625	0.4375	379.6875	126.7998434	0	390.625	647.3643092	134.2328851	284	225.125	368.75	375	0.53125	237.125	634.25	659	0.6875	1	0.546875	387.5	1	621.78125	0.9947917	241.953125	246.78125	609.5	119.3668018	393.75	254.5625	0.5625	0.4375	0.5625	621.5	621.640625	0.453125	381.25	0.5	621.78125	0.4375	0.9895833	128	672.9473684	384.375	0.65625	356.25	128	0.34375
sub-60070	0.75	0.375	401.5625	204.4340108	3	378.125	677.1824699	221.3866606	360.625	214.25	425	334.375	0.5625	235.25	689	695	0.75	0	0.59375	425	0.9583333	502	0.96875	201.4375	167.625	683	187.4813609	331.25	287.4375	0.5625	0.4375	0.625	704	603	0.40625	512.5	1.5	676.6521739	0.5	0.9791667	128	677.712766	468.75	0.75	337.5	128	0.25
sub-60072	0.625	0.5625	629.6875	110.3379724	0	629.6875	847.7545913	114.8611115	211.125	238.5	629.6875	596.875	0.59375	205.875	854.5	808	0.625	0	0.609375	690.625	0.9791667	769.375	0.984375	189.1875	172.5	901	105.8148333	568.75	224.8125	0.40625	0.59375	0.625	868.375	818.875	0.390625	634.375	0	890.3723404	0.625	0.9895833	128	805.1368421	662.5	0.625	625	128	0.375
sub-60073	0.75	0.5625	586.71875	100.2968831	0	585.9375	840.1041667	94.0843774	265.1875	261.875	587.5	582.8125	0.65625	241.875	850.25	848	0.625	0	0.625	600	1	781.5	1	220.28125	198.6875	852.5	106.5093887	571.875	263.53125	0.4375	0.5625	0.59375	832.5	807	0.375	581.25	0	850.65625	0.5625	1	128	829.5520833	590.625	0.6875	593.75	128	0.3125
sub-60074	0.5	0.5625	528.125	129.4891243	0	506.25	747.6118659	146.8507385	260.375	217.375	550	478.125	0.53125	168.625	767	738.5	0.5625	0	0.5625	543.75	0.9583333	732.5	0.9791667	211.5	254.375	795.5	112.12751	468.75	238.875	0.40625	0.59375	0.59375	746.75	739.625	0.4375	612.5	0	767.1195652	0.625	1	128	728.1041667	578.125	0.53125	487.5	128	0.46875
sub-60076	0.625	0.5	229.6875	84.2953637	0	221.875	478.46875	90.1024119	276	216.125	237.5	187.5	0.5625	210.625	475.75	463.5	0.4375	0	0.53125	250	1	458	1	240.5625	270.5	488	78.4883156	193.75	246.0625	0.46875	0.53125	0.5	482.5	470.25	0.46875	293.75	0	487.6979167	0.5625	1	128	469.2395833	271.875	0.53125	181.25	128	0.46875
sub-60077	0.625	0.625	517.96875	112.2693643	0	490.625	738.8645833	103.7095049	227.375	216.6875	545.3125	390.625	0.625	166.6875	740	618	0.625	0	0.671875	643.75	1	566.5	1	171.28125	175.875	862	120.8292238	337.5	222.03125	0.28125	0.71875	0.71875	812	689.25	0.328125	646.875	0	861.7916667	0.8125	1	128	615.9375	645.3125	0.625	443.75	128	0.375
sub-60078	0.5625	0.75	549.21875	221.5681986	0	559.375	862.3615342	208.2919284	288.375	279.6875	539.0625	465.625	0.65625	180	833.25	754	0.625	0	0.65625	631.25	0.9791667	715.03125	0.984375	214.703125	249.40625	912.5	234.8444688	487.5	284.03125	0.28125	0.71875	0.65625	812.8125	763.921875	0.34375	634.375	0	925.6914894	0.6875	0.9895833	128	799.0315789	632.8125	0.59375	443.75	128	0.40625
sub-60079	0.75	0.5	543.75	182.1034639	1	587.5	765.5801792	183.2250761	202.125	239.375	500	471.875	0.625	215	764.5	674	0.625	1	0.625	650	0.9791667	591.3125	0.984375	167.21875	119.4375	855	180.9818518	525	220.75	0.4375	0.5625	0.625	830.625	710.96875	0.375	581.25	1	848.2340426	0.625	0.9895833	128	682.9263158	615.625	0.6875	418.75	128	0.3125
sub-60080	0.625	0.4375	393.75	134.3076259	2	393.75	599.8059619	143.5689662	243.125	122.875	393.75	384.375	0.53125	164.125	576.75	627.5	0.75	0	0.546875	412.5	0.9791667	557.5	0.9895833	168.625	173.125	526	125.0462857	375	183	0.59375	0.40625	0.5625	567.25	562.375	0.453125	393.75	1	556.8723404	0.375	1	128	642.7395833	403.125	0.6875	393.75	128	0.3125
sub-60084	0.75	0.25	567.1875	280.7447492	1	510.9375	874.727193	305.7470589	425.8125	169.8125	623.4375	542.1875	0.5	317.9375	865	968	0.75	0	0.53125	528.125	0.9375	774	0.9635417	274.875	231.8125	762	255.7424394	493.75	297.8125	0.6875	0.3125	0.5625	910.125	842.0625	0.46875	656.25	0.5	793.8333333	0.375	0.9895833	128	955.6210526	592.1875	0.75	590.625	128	0.25
sub-60087	0.6875	0.4375	570.3125	144.764846	0	606.25	812.8578862	164.2581557	287.5	164.375	534.375	525	0.5625	201.8125	796.25	812.5	0.75	0	0.59375	625	0.9791667	757.625	0.96875	217.21875	232.625	780	125.2715364	587.5	225.9375	0.53125	0.46875	0.625	817.4375	787.53125	0.40625	606.25	0	798.5744681	0.5	0.9583333	128	827.1413043	615.625	0.71875	462.5	128	0.28125
sub-60089	0.625	0.5	484.375	142.010961	0	468.75	704.765625	131.4165318	241	175.25	500	462.5	0.5625	184.75	692.5	703.5	0.5625	0	0.53125	487.5	1	677	1	199.625	214.5	681.5	152.6053903	450	208.125	0.53125	0.46875	0.5	691	684	0.46875	525	0	684.2708333	0.4375	1	128	725.2604167	506.25	0.59375	475	128	0.40625
sub-70001	0.625	0.5	329.6875	111.5648358	0	359.375	590.0890957	119.3817737	284.375	224.25	300	278.125	0.5625	213.625	584	562.5	0.5	0	0.5625	400	0.9791667	551	0.9895833	243.25	272.875	605.5	103.7478979	318.75	254.3125	0.4375	0.5625	0.5625	594.875	572.9375	0.4375	362.5	0	614.0531915	0.625	1	128	566.125	381.25	0.5625	237.5	128	0.4375
sub-70002	0.375	0.6875	195.3125	101.3094568	1	206.25	420.775252	107.8077454	187.625	228.75	184.375	184.375	0.53125	163.5	403.5	372	0.3125	1	0.515625	225	0.9895833	410.75	0.984375	194.9375	226.375	435	94.8111683	187.5	208.1875	0.3125	0.6875	0.5	369.75	390.25	0.484375	187.5	1	448.2526316	0.6875	0.9791667	128	393.2978723	206.25	0.34375	181.25	128	0.65625
sub-70004	0.5	0.625	256.25	83.0145438	0	243.75	513.4635417	83.3113473	248.25	259.25	268.75	193.75	0.5625	244.25	510	442	0.5625	0	0.5625	312.5	1	435.5	1	243	241.75	578	82.7177403	175	253.75	0.40625	0.59375	0.5625	563	499.25	0.4375	325	0	572.09375	0.5625	1	128	454.8333333	318.75	0.53125	212.5	128	0.46875
sub-70007	0.5625	0.4375	356.25	96.3332577	0	353.125	546.1197917	94.8413541	188.75	176.25	359.375	356.25	0.5	181.25	538.75	545	0.625	0	0.53125	375	1	530.5	1	177.75	174.25	532.5	97.8251612	331.25	182.5	0.53125	0.46875	0.5625	537.5	534	0.46875	337.5	0	537.9583333	0.5	1	128	554.28125	356.25	0.59375	381.25	128	0.40625
sub-70010	0.75	0.375	453.125	117.2208376	0	428.125	717.4014803	119.6439193	332.125	197.625	478.125	396.875	0.5625	247.125	718	729	0.8125	0	0.5625	500	1	661.9375	0.9947917	256.09375	265.0625	707	114.7977558	356.25	264.875	0.65625	0.34375	0.5625	756.5	709.21875	0.4375	518.75	0	699.71875	0.3125	0.9895833	128	735.0842105	509.375	0.78125	437.5	128	0.21875
sub-70015	0.5	0.625	439.0625	145.6797057	0	421.875	681.7473684	164.2718795	259.5	224.375	456.25	387.5	0.5625	174.46875	681	647	0.5625	0	0.59375	481.25	0.9895833	627.0625	0.9895833	207.015625	239.5625	715	127.0875319	362.5	241.9375	0.34375	0.65625	0.625	665.09375	646.078125	0.40625	500	0	709.6526316	0.6875	0.9895833	128	653.8421053	490.625	0.53125	412.5	128	0.46875
sub-70017	0.5625	0.5	401.5625	110.5336301	0	421.875	594.921875	108.7297874	189.75	195.625	381.25	343.75	0.53125	187.125	594.25	533.5	0.5625	0	0.546875	475	1	524	1	183.6875	180.25	655	112.3374728	368.75	192.6875	0.46875	0.53125	0.5625	646.5	585.25	0.453125	443.75	0	642.5416667	0.5625	1	128	547.3020833	459.375	0.5625	318.75	128	0.4375
sub-70020	0.625	0.4375	284.375	129.3464876	1	331.25	578.3052632	121.2917244	330.125	225.125	237.5	271.875	0.53125	250.125	562	602	0.6875	1	0.53125	368.75	0.9895833	556.46875	0.9895833	267.359375	284.59375	522	137.4012507	293.75	277.625	0.59375	0.40625	0.53125	547	551.734375	0.46875	225	1	529.9052632	0.375	0.9895833	128	626.7052632	296.875	0.65625	250	128	0.34375
sub-70021	0.5625	0.5625	285.9375	125.0159302	1	300	558.0834978	140.9749829	276	252.625	271.875	237.5	0.5625	225.875	550.25	513.5	0.5625	0	0.5625	356.25	0.9895833	499.5	0.9947917	243.9375	262	587	109.0568775	243.75	264.3125	0.4375	0.5625	0.5625	560.25	529.875	0.4375	312.5	0.5	595.0315789	0.5625	1	128	521.1354167	334.375	0.5625	231.25	128	0.4375
sub-70022	0.6875	0.4375	539.0625	164.4853768	0	562.5	737.014693	188.5540501	262	160.875	515.625	525	0.5625	195.875	750.5	787	0.625	0	0.53125	568.75	1	741.25	0.9947917	206.0625	216.25	714	140.4167035	556.25	211.4375	0.59375	0.40625	0.5	749	745.125	0.46875	537.5	0	692.2083333	0.375	0.9895833	128	781.8210526	553.125	0.65625	493.75	128	0.34375
sub-70026	0.4375	0.6875	379.6875	150.6779705	0	353.125	615.3007246	173.7135402	232.75	208.375	406.25	318.75	0.5625	162.375	600.25	551.5	0.625	0	0.578125	387.5	0.9583333	543	0.9791667	193.3125	224.25	649	127.6424007	318.75	220.5625	0.375	0.625	0.59375	603	573	0.421875	493.75	0	672.1847826	0.5625	1	128	558.4166667	440.625	0.53125	318.75	128	0.46875
sub-70029	0.6875	0.3125	425	141.0300028	6	396.875	624.6260417	150.6098054	275.75	139.75	453.125	481.25	0.5	223.25	632.75	757	0.75	0	0.484375	337.5	0.9375	692.5	0.96875	217.25	211.25	508.5	131.4502003	456.25	207.75	0.75	0.25	0.46875	592	642.25	0.515625	400	3	495.7	0.1875	1	128	753.5520833	368.75	0.71875	506.25	128	0.28125
sub-70033	0.4375	0.5625	279.6875	98.1530085	0	290.625	513.3645833	101.6783348	198.875	234.75	268.75	265.625	0.5	220.25	496.5	464.5	0.4375	0	0.5	306.25	1	471	1	212.8125	205.375	528.5	94.6276822	275	216.8125	0.4375	0.5625	0.5	514	492.5	0.5	281.25	0	542.5208333	0.5625	1	128	484.2083333	293.75	0.4375	256.25	128	0.5625
sub-70034	0.625	0.5	315.625	111.7151968	0	312.5	527.6041667	112.5967187	249.5	163.75	318.75	325	0.5625	177.75	522.25	574.5	0.625	0	0.53125	275	1	519	1	185.875	194	470	110.833675	350	206.625	0.5625	0.4375	0.5	484	501.5	0.46875	337.5	0	486.25	0.375	1	128	568.9583333	306.25	0.625	300	128	0.375
sub-70035	0.4375	0.5625	335.9375	104.1385883	0	346.875	577.7071272	94.3814187	230.625	244.5	325	309.375	0.5	240.5	573.5	540	0.5625	1	0.515625	362.5	1	540	0.9947917	235.5625	230.625	607	113.8957579	331.25	237.5625	0.46875	0.53125	0.53125	603	571.5	0.484375	362.5	0.5	600.6458333	0.5	0.9895833	128	554.7684211	362.5	0.5	287.5	128	0.5
sub-70036	0.5	0.4375	307.8125	127.7977607	2	346.875	503.7708287	139.9521166	154.5	177.375	268.75	312.5	0.46875	198.375	473.75	467	0.5625	1	0.484375	318.75	0.9791667	455	0.984375	170.4375	142.5	480.5	115.6434049	375	165.9375	0.5625	0.4375	0.5	501.5	478.25	0.515625	287.5	1.5	521.4574468	0.4375	0.9895833	128	486.0842105	303.125	0.53125	250	128	0.46875
sub-70037	0.6875	0.25	222.65625	105.8410294	3	240.625	466.9904484	70.5976904	218.625	221.5625	204.6875	296.875	0.46875	271.75	442.75	515.5	0.5625	0	0.40625	206.25	0.96875	479.5	0.9739583	227.1875	182.625	370	141.0843684	275	220.09375	0.8125	0.1875	0.34375	420.1875	449.84375	0.59375	90.625	1.5	377.2043011	0.125	0.9791667	128	556.7765957	148.4375	0.625	318.75	128	0.375
sub-70040	0.625	0.375	318.75	113.9411433	0	353.125	582.4414474	85.8924971	315.5	228	284.375	337.5	0.5	249.5	590.5	653	0.625	1	0.5	331.25	1	591.75	0.9947917	251.875	254.25	528	141.9897895	375	271.75	0.625	0.375	0.5	549.5	570.625	0.5	268.75	0.5	537.125	0.375	0.9895833	128	627.7578947	300	0.625	300	128	0.375
sub-70046	0.6875	0.5	390.625	119.2516957	0	384.375	629.2034539	114.2335399	261.5	224.25	396.875	337.5	0.59375	232.25	633.5	599	0.75	0	0.578125	450	1	532	0.9947917	213.375	194.5	668	124.2698514	318.75	242.875	0.5625	0.4375	0.5625	676	604	0.421875	437.5	0	652.34375	0.375	0.9895833	128	606.0631579	443.75	0.71875	356.25	128	0.28125
sub-70048	0.3125	0.5625	195.3125	88.6212402	1	187.5	477.9464364	85.5422831	240.5	295.375	203.125	200	0.4375	280.5	463.25	440.5	0.375	0	0.453125	187.5	0.9895833	479.5	0.9947917	280	279.5	486	91.7001974	187.5	267.9375	0.4375	0.5625	0.46875	471.125	475.3125	0.546875	193.75	0.5	498.7157895	0.5625	1	128	457.1770833	190.625	0.34375	212.5	128	0.65625
sub-70049	0.5625	0.5	329.6875	124.9300493	1	340.625	537.4842105	117.192535	211	165.625	318.75	325	0.53125	165.625	518	536	0.5	1	0.515625	381.25	0.9895833	523.15625	0.9895833	181.890625	198.15625	500	132.6675636	300	188.3125	0.5	0.5	0.5	500	511.578125	0.484375	287.5	1	522.8736842	0.5	0.9895833	128	552.0947368	334.375	0.53125	350	128	0.46875
sub-70051	0.375	0.6875	142.1875	98.4126242	1	153.125	426.3739734	119.6950792	237.75	290.875	131.25	131.25	0.53125	268	406.5	369	0.375	5	0.5	156.25	0.9895833	394.75	0.96875	265.75	263.5	444	77.1301692	150	264.3125	0.375	0.625	0.46875	421.125	407.9375	0.5	150	3	473.4842105	0.5625	0.9479167	128	379.2637363	153.125	0.375	112.5	128	0.625
sub-70052	0.4375	0.5625	184.375	64.7511592	0	181.25	418.3987939	65.0742862	219.875	231.875	187.5	178.125	0.5	221.375	410.25	398	0.375	1	0.484375	181.25	1	410	0.9947917	226.625	231.875	422.5	64.4280322	181.25	225.875	0.4375	0.5625	0.46875	412	411	0.515625	200	0.5	431.2291667	0.5625	0.9895833	128	405.5684211	190.625	0.40625	175	128	0.59375
sub-70055	0.625	0.25	325	107.9428924	2	281.25	539.206383	101.4470435	275.625	135.875	368.75	359.375	0.4375	171.5	530.75	635	0.625	0	0.46875	237.5	0.9791667	598.25	0.984375	205.1875	238.875	426.5	114.4387414	325	205.75	0.6875	0.3125	0.5	462.125	530.1875	0.53125	343.75	1	444.212766	0.375	0.9895833	128	634.2	290.625	0.625	393.75	128	0.375
sub-70057	0.4375	0.625	479.6875	157.1675696	0	456.25	693.5650458	118.1386217	196.375	275.75	503.125	478.125	0.53125	242.5	715.75	674.5	0.5625	2	0.546875	443.75	0.9895833	674.5	0.9739583	219.4375	196.375	757	196.1965174	468.75	236.0625	0.40625	0.59375	0.5625	723.75	699.125	0.453125	518.75	1	750.0105263	0.5625	0.9583333	128	637.1195652	481.25	0.5	487.5	128	0.5
sub-70058	0.4375	0.5	100	44.7529762	3	96.875	377.890289	43.1347682	287.75	256.75	103.125	93.75	0.46875	256.75	372.25	381.5	0.4375	0	0.46875	112.5	0.96875	386.5	0.984375	274.75	292.75	363	46.3711843	81.25	272.25	0.5	0.5	0.46875	363	374.75	0.53125	100	1.5	372.9784946	0.5	1	128	382.8020833	106.25	0.4375	106.25	128	0.5625
sub-70060	0.5	0.5625	268.75	123.9055614	0	250	521.6780702	118.5855824	256	211.5	287.5	300	0.53125	206	502.5	556	0.5	1	0.515625	187.5	1	556	0.9947917	231	256	449	129.2255405	312.5	233.75	0.46875	0.53125	0.5	443.5	499.75	0.484375	287.5	0.5	478.1666667	0.5	0.9895833	128	565.1894737	237.5	0.5	287.5	128	0.5
sub-70061	0.375	0.5	239.0625	133.5662833	0	262.5	546.5105263	137.6688628	273.875	299.5	215.625	228.125	0.4375	294.5	525.75	502	0.5	1	0.484375	243.75	1	509	0.9947917	287.6875	280.875	549.5	129.4637039	281.25	286.6875	0.46875	0.53125	0.53125	544.5	526.75	0.515625	256.25	0.5	569	0.5625	0.9895833	128	524.0210526	250	0.4375	175	128	0.5625
sub-70065	0.4375	0.4375	289.0625	133.7803073	3	296.875	559.3743633	145.4129656	290	232.875	281.25	300	0.4375	255.125	550.5	590	0.5	0	0.453125	281.25	0.9895833	596.96875	0.9895833	276.046875	296.96875	511	122.147649	312.5	261.4375	0.5625	0.4375	0.46875	533.25	565.109375	0.546875	275	1.5	531.0645161	0.4375	0.9895833	128	587.6842105	278.125	0.46875	287.5	128	0.53125
sub-70068	0.625	0.625	530.46875	141.3992151	0	515.625	790.3609649	148.767545	261.375	234.6875	545.3125	415.625	0.625	208.1875	778.5	677	0.6875	0	0.625	600	1	633.25	0.9947917	212.90625	217.625	880	134.0308851	431.25	248.03125	0.40625	0.59375	0.625	853.5	743.375	0.375	690.625	0	895.4166667	0.5625	0.9895833	128	685.3052632	645.3125	0.65625	400	128	0.34375
sub-70069	0.5625	0.375	460.9375	153.2402137	1	459.375	630.3727221	169.4252584	150.625	141.5	462.5	484.375	0.46875	175.375	607	635	0.5	1	0.484375	431.25	0.96875	630.03125	0.9791667	160.515625	145.65625	579	137.0551691	487.5	146.0625	0.5625	0.4375	0.5	612.875	621.453125	0.515625	443.75	1	601.4086022	0.5	0.9895833	128	659.3368421	437.5	0.53125	481.25	128	0.46875
sub-70070	0.375	0.5	237.5	126.3904571	1	228.125	462.5315789	114.659994	159.25	248.75	246.875	318.75	0.4375	256.6875	441.5	478	0.5	1	0.4375	156.25	0.9895833	493	0.9895833	215.46875	174.25	405	138.1209201	300	204	0.5625	0.4375	0.4375	412.9375	452.96875	0.5625	156.25	1	426.7473684	0.375	0.9895833	128	498.3157895	156.25	0.4375	337.5	128	0.5625
sub-70072	0.625	0.5625	493.75	163.6541554	0	493.75	758.6318619	181.5444964	266.625	271.875	493.75	534.375	0.59375	255.25	763	801	0.6875	0	0.609375	456.25	0.96875	756.46875	0.9791667	238.671875	222.09375	725	145.7638144	531.25	269.25	0.4375	0.5625	0.625	708.375	732.421875	0.390625	450	0	719.5268817	0.5625	0.9895833	128	797.7368421	453.125	0.65625	537.5	128	0.34375
sub-70073	0.3125	0.5	214.0625	81.2951238	0	240.625	443.9797697	59.7030067	213.25	224.125	187.5	243.75	0.40625	218.625	432.75	457	0.375	1	0.4375	200	1	503	0.9947917	238.9375	259.25	408.5	102.8872408	281.25	218.6875	0.46875	0.53125	0.46875	403	453	0.5625	168.75	0.5	416.84375	0.5625	0.9895833	128	471.1157895	184.375	0.34375	206.25	128	0.65625
sub-70074	0.75	0.5	606.25	125.5618988	0	634.375	822.8417504	123.0988603	277.5625	172.9375	578.125	548.4375	0.625	172.9375	831.5	826	0.8125	0	0.640625	678.125	0.9270833	703.5625	0.9583333	164.03125	155.125	837	128.0249372	590.625	225.25	0.5	0.5	0.65625	837	770.28125	0.359375	650	0	837.988764	0.5	0.9895833	128	807.6947368	664.0625	0.78125	506.25	128	0.21875
sub-70075	0.5625	0.5	362.5	133.86768	0	371.875	637.5416667	150.6813764	254.625	257.875	353.125	321.875	0.53125	257.875	618.75	576.5	0.5625	0	0.53125	412.5	1	561	1	248.5	239.125	661	117.0539836	331.25	256.25	0.5	0.5	0.53125	661	611	0.46875	393.75	0	676.1666667	0.5	1	128	598.9166667	403.125	0.5625	312.5	128	0.4375
